"budget","popularity","vote_average","vote_count","revenue","runtime","year"
750000,25.186002,6.8,556,4007792,85,2012
2.3e+07,3.500741,6.2,43,51751835,94,2005
125000,12.833247,6.5,137,3200000,90,2011
1.2e+07,12.664787,6.9,206,19271312,129,2004
5e+05,0.109579,7,2,845188,93,2012
8.2e+07,18.447479,5.7,595,96085477,123,2000
2e+07,26.21425,6.4,497,41627431,115,2008
4e+07,15.055732,5.5,275,51751835,102,2008
6.6e+07,18.59991,6.6,488,189198313,121,1998
1.5e+07,15.175289,6.3,545,7938872,112,2007
2.3e+07,0.077577,5,1,51751835,110,2006
1.6e+07,35.777067,6.5,1859,247275374,107,1994
2700000,17.332585,7,418,1.41e+08,109,1978
3.6e+07,27.465433,7,594,102244770,116,2002
1.8e+07,3.258422,6.5,67,14110013,108,1981
7e+07,34.576913,6.4,1665,368100420,118,2005
1.07e+08,18.866672,6.7,447,87713825,157,2001
1.3e+07,43.444135,7.7,2968,33400000,102,2012
2.7e+07,9.904881,5.8,129,16519460,117,1983
1.8e+07,68.159596,7.7,3854,389925971,115,1981
2.3e+07,15.128316,7.4,344,19294144,94,1983
6.8e+07,41.273567,7.2,999,96976270,131,2001
4e+06,43.40352,7.5,1971,44349000,164,2014
5.4e+07,30.515175,6.5,629,190458706,127,1980
2.3e+07,85.30318,6.6,2472,351583407,101,1994
3.3e+07,29.775441,6.7,663,140470746,99,2012
2.3e+07,4.647547,6.6,61,51751835,97,1998
9.2e+07,44.455166,7.2,1811,172989651,144,2001
5.5e+07,25.400935,6.2,735,56932305,110,2000
2.3e+07,0.838957,4.5,11,51751835,82,2011
1.4e+07,14.480628,7,257,34670720,119,1988
4.7e+07,7.859226,5.9,251,103738726,103,1990
1.2e+07,23.161754,7,504,79567667,114,1983
6.5e+07,43.129703,7.1,1710,261317921,113,1990
2.3e+07,9.642041,4.8,167,14796236,88,2008
4e+06,3.771652,6.6,66,13401952,109,2006
9e+07,73.575118,7.3,3806,497366869,92,1999
2.3e+07,3.545991,4.2,13,51751835,78,2011
1344000,20.422246,4.1,140,51751835,103,2011
1.4e+07,22.409117,6.8,491,154864401,98,1993
1.9e+07,32.602868,6.3,659,144216468,122,2005
6e+07,20.501582,4.9,950,163403799,91,2008
3.2e+07,15.560918,6.6,225,51751835,121,1999
2.7e+07,30.131498,6.4,703,38122105,101,1987
2.3e+07,1.419431,6.2,15,51751835,100,2011
7.5e+07,34.070054,5.9,855,140464664,120,1998
2.5e+07,34.160448,7.2,1223,116766556,106,2004
1e+08,15.625949,6.1,264,35168966,138,2002
1.2e+07,9.779444,6.5,225,51751835,97,2008
1e+06,5.06516,6.2,115,51751835,94,1997
7e+07,21.789615,5.4,444,111231041,112,2008
3e+06,2.504169,6.9,94,9879971,94,2005
2.5e+07,80.879032,7.2,4369,226830568,93,2008
2.3e+07,6.192383,6.3,108,51751835,85,2011
1.2e+07,27.322212,6.5,882,12077441,99,2013
1.1e+07,36.319205,7.2,834,32935319,105,2013
1.25e+08,46.115758,5.6,2350,362637473,139,2014
8900000,17.151293,7.5,400,19839492,127,2012
1.5e+07,32.306455,6.7,1206,19422261,110,2012
7.3e+07,20.790703,5.8,327,103891409,98,1998
1e+08,51.188633,5.6,1243,362211740,119,2001
7.8e+07,47.436675,5.7,1155,179265204,110,2003
2.6e+07,29.342744,6.7,1493,90574188,94,2004
2.8e+07,66.976776,7.1,2781,3.33e+08,118,1984
1e+07,28.570174,6.8,1196,28883511,105,2014
2540800,36.556954,7.8,727,7200000,103,1952
1.5e+07,17.571533,7.7,338,146292009,154,1985
3900000,9.541688,7.5,89,28350000,120,1966
5.2e+07,40.072583,7.2,771,98126565,170,1998
3.8e+07,46.630062,6.2,2035,98337295,119,2013
7e+07,21.723897,5.5,453,58058367,116,2012
6e+06,2.388683,5.6,45,51751835,97,1996
6500000,16.574756,6.5,305,2401510,116,2013
3.1e+07,42.213765,6.5,2415,161772375,138,2012
3.5e+07,18.84332,5.7,414,21819348,90,2013
1.4e+07,0.900442,5.2,10,2474000,139,1995
3e+07,11.409124,5.8,205,63833449,99,2008
6e+06,35.350303,4.4,797,32438988,90,2013
2.3e+07,18.587114,6.6,366,51751835,111,2012
2.3e+07,26.799913,6,593,73100172,105,2012
7e+07,33.648404,6.6,1532,300854823,144,1991
2.3e+07,0.025211,7.3,2,51751835,104,2005
1e+07,30.863082,6.3,700,9636289,101,2012
1.4e+07,2.698185,5.8,36,24637469,116,2012
2.5e+07,14.604911,5.7,210,119772232,104,2012
4e+07,40.379966,7.1,877,243240178,138,1992
2e+06,37.117362,7.3,957,24600832,95,1981
6e+07,29.261348,5,609,55987321,105,2005
5.5e+07,7.027139,5.9,120,141047179,134,1996
2.7e+07,13.308127,5.5,282,101646581,99,1994
7.5e+07,22.179658,6.5,431,136982834,135,1997
1.8e+07,25.43954,6.1,882,141774679,96,2001
3e+07,25.454549,5.5,523,68369434,104,2008
6e+07,18.877795,6,368,51751835,111,1998
5e+07,19.830132,6,1019,287928194,100,1995
5.7e+07,31.791979,6.4,535,115267375,103,1996
2.3e+07,13.437038,6.8,174,28814580,128,2008
3.9e+07,2.817364,4.5,32,6614280,106,2004
3.3e+07,25.413955,6,436,104155843,107,2000
2.3e+07,0.888986,6.6,14,51751835,117,2008
2e+07,30.387754,6.6,697,64822796,112,2008
6e+07,15.219263,5.6,248,13395939,103,2004
2.5e+07,8.178203,5.4,138,48063435,108,1994
1.6e+07,2.848727,4.3,48,1686429,97,1997
1.3e+07,25.316146,5.2,509,73180723,83,2000
10500000,0.037073,8.5,2,123509,99,1994
2.3e+07,17.834976,5.4,295,51751835,99,2002
2100000,8.38717,7.6,143,23650000,172,1946
8e+07,13.800656,5.4,267,33463969,106,2000
1.23e+08,45.419668,6.2,1386,345141403,104,2000
2e+07,21.815122,6.5,728,121697323,94,1992
3.8e+07,15.401855,6.3,584,299288605,105,1997
2600000,3.687574,5.2,38,51751835,97,2007
4.5e+07,53.090422,5.8,1309,101702060,93,2008
2.3e+07,14.574995,7,251,41410568,115,1985
3.5e+07,28.069419,6,741,84606030,137,2011
4.6e+07,28.964162,5,543,341631208,91,1994
6500000,7.028946,6.8,68,51751835,130,2008
2e+06,14.08251,7.8,291,11125849,90,2008
8.3e+07,6.248309,4.4,134,59468275,90,2000
4.8e+07,80.972475,7.6,3152,474171806,127,1989
7.5e+07,73.82289,6.4,2528,258270008,110,2008
11500000,20.747994,6.4,407,57469467,103,1989
6e+07,22.991269,5.6,604,73648228,105,1999
6e+07,41.515702,6,1272,171757863,83,1998
5e+07,17.667826,5.2,820,200804534,80,2004
1e+07,23.316208,6.1,720,59217789,90,2001
2.3e+07,2.303865,5.3,22,51751835,103,2012
2e+05,0.713906,6.4,64,51751835,80,2008
2.5e+07,8.31653,5.2,127,6673422,104,2008
3.5e+07,38.429648,5.6,896,88058786,134,2012
1.3e+07,19.664699,6.4,503,10652035,98,2009
2e+07,9.129808,6.4,102,51751835,126,2004
2.3e+07,0.015597,5.4,4,51751835,105,1999
1.3e+08,38.068736,6.3,1564,273339556,147,2003
5.3e+07,20.334629,7,498,157387195,116,1995
3.2e+07,43.862456,6.5,987,54674226,139,2011
2e+07,11.62423,4.6,191,67192859,89,2005
7.5e+07,4.842626,5,45,2.9e+07,90,1999
4e+06,12.781973,8,167,51751835,102,2011
2e+07,7.679336,5,163,22165608,92,2006
9e+05,0.097913,6.8,6,25000,97,2011
3e+07,19.212552,6.5,318,42886719,107,2005
3e+07,18.706504,6,311,35294470,109,2005
2.3e+07,3.11319,7,46,51751835,105,2004
6e+06,11.81832,6.8,167,27165581,108,2005
5.5e+07,15.064058,5.9,210,214015089,123,1994
2.3e+07,1.292948,5.8,22,51751835,87,2012
4.5e+07,12.362876,6.1,210,51751835,111,1994
2.5e+07,4.002579,6.1,82,11207130,113,2008
6500000,11.885221,5.1,128,13368437,88,2006
2.2e+07,17.7091,6.1,319,57479076,108,2005
1.5e+07,29.843818,6.8,961,316360478,105,1984
1e+06,22.583834,6.9,449,14564027,94,1987
5.8e+07,13.43573,6.5,579,102854431,95,2005
9e+07,26.153669,7.3,481,60289912,157,1999
3e+07,14.376463,5.3,274,25473093,105,2005
5e+06,14.752587,6.1,345,64282312,87,2002
3e+07,12.821329,7.2,238,38413606,126,1988
1.4e+08,38.924136,7.2,948,109578115,95,2002
6.5e+07,14.646884,5.5,297,172855065,104,2002
750000,12.284939,5.7,209,51751835,90,2008
8e+07,41.670544,7.4,831,122563539,83,2002
2.3e+07,7.250379,6.7,127,51751835,97,2002
2.3e+07,4.093288,5.1,75,51751835,91,2002
3.5e+07,38.100488,5.8,923,1.7e+08,99,2008
1.2e+07,11.135734,5.5,281,56309766,98,2008
34200000,34.86859,6.1,875,234801895,93,1999
1e+07,6.015354,5.5,62,51751835,98,2002
15500000,17.327279,6.3,317,51751835,95,2006
4e+07,24.287306,6.7,542,120455994,120,2006
2.3e+07,14.142073,7.3,371,51751835,103,2012
2.3e+07,0.020839,6,1,51751835,86,1997
3e+07,10.756266,5.1,202,15007991,97,2005
2.3e+07,14.190837,6.2,249,51751835,103,2005
2.3e+07,5.930533,7.1,75,51751835,132,2002
2.3e+07,1.824184,7.6,45,51751835,109,1929
2.1e+07,12.790408,5,205,480314,87,2006
2.3e+07,7.710797,6.7,94,51751835,92,1995
2.5e+07,8.186936,5.5,138,4064495,98,1995
6.4e+07,12.421504,5.3,261,101595121,98,2006
2.3e+07,6.925645,5.4,133,12382362,83,2005
2.1e+07,13.906611,7.2,277,26193068,145,2006
6.2e+07,11.056763,6.5,195,107879496,106,1995
2.3e+07,4.031585,6.3,39,17519169,103,1995
2.6e+07,4.810621,6,62,51751835,100,1997
3.5e+07,10.10364,6.5,159,29882645,132,2002
4.7e+07,6.067212,5.7,74,12379402,104,1996
4e+07,7.021871,5.8,114,51751835,106,1992
2.3e+07,5.417787,5.5,94,51751835,90,1996
1.5e+07,19.517239,6.3,380,24769466,101,1996
1.5e+07,6.329672,6.5,93,51751835,98,2001
930000,5.974156,5.3,66,30905,100,2011
2.3e+07,0.111313,6.3,7,51751835,119,1998
2.3e+07,0.108468,4.4,5,51751835,118,2009
4.8e+07,18.102572,6.6,339,124305181,113,1999
5e+06,48.375848,6.5,1211,51751835,106,2013
2.3e+07,0.008453,7,2,51751835,95,1964
1.2e+08,82.643036,6.6,3877,461983149,117,2006
5e+07,22.769108,5.7,453,150270147,108,1996
8.8e+07,24.100863,7.3,616,108539911,144,2005
2e+06,11.66632,5.2,125,13101672,85,2011
2.8e+07,44.529429,6.8,1016,102356381,101,2004
6500000,15.580335,7.6,292,37295445,120,1989
8e+07,34.052253,5.8,770,116643346,117,2003
5e+06,12.68514,6.5,320,9206470,100,2012
4.5e+07,30.816341,6.9,710,90683916,102,1999
1200000,3.582733,6.2,50,51751835,86,2002
1e+06,0.653495,4.8,11,51751835,85,2012
2.5e+07,11.42943,5.6,159,51842679,104,2002
1e+08,24.507987,5.6,543,242295562,115,1996
1.1e+07,45.072136,6.9,1596,153083102,106,1984
3e+07,5.301589,5.4,163,24048000,106,1995
3e+07,34.391792,6.1,1099,212385533,90,1995
5.5e+07,11.329727,5.9,132,51751835,109,2002
1.5e+07,21.535126,6.2,492,40283321,104,1998
5500000,28.500913,7.9,622,159616327,129,1973
6e+07,22.501041,5.5,575,129832389,89,1996
5e+07,33.98637,6.2,652,41482207,106,1990
3.5e+07,9.07278,6.2,142,16838910,114,2002
1.2e+07,19.195399,7,375,68706993,113,1985
6e+06,15.048067,6.8,206,51751835,86,2003
1.6e+07,14.759948,5.9,542,119754278,93,2000
2.5e+07,31.64341,5.8,974,117719158,93,2006
2.3e+07,4.901936,4.8,36,51751835,105,2005
21150000,6.081772,4.7,146,39438674,92,2001
8.2e+07,26.065735,6.2,785,190320568,113,2005
6.5e+07,16.803457,5.4,269,17218080,100,1991
3.2e+07,15.039407,6.2,323,152036382,123,1996
7.5e+07,36.368839,6.3,874,140175006,91,2006
6e+07,4.801849,5.9,50,51751835,119,1996
4500000,15.359952,6.9,198,7011317,108,1996
4.5e+07,11.120344,5.5,154,51751835,117,1996
4e+07,13.210898,4.6,147,49627779,96,1996
1.7e+07,7.864011,4.9,95,7314027,107,2006
3.5e+07,5.419181,6.6,60,51751835,121,1997
1.8e+07,16.470895,5.4,442,122195920,101,1995
2.3e+07,28.98027,6.3,1018,51751835,132,1998
5.5e+07,32.05145,6.1,772,223387299,98,2005
5.4e+07,20.28119,5.4,702,128769345,95,1996
6.2e+07,18.832471,6.4,386,215887717,141,1994
6e+07,37.537093,5.3,779,165333180,92,2002
3.2e+07,47.5612,6.2,1061,85167639,87,2005
4500000,15.002502,6.5,602,146198896,96,1984
82500000,41.176631,6,2104,237681299,107,2006
6e+07,29.211255,5.4,516,74208267,136,2003
9.5e+07,31.086791,6.3,1183,250288523,136,1998
1500000,13.291991,6.8,279,7412216,91,1995
3.5e+07,23.607071,5.5,453,113374103,108,1995
1800000,41.996783,8,1442,9440272,95,1964
7e+07,26.19909,6.1,588,255000211,112,1993
2.5e+07,25.848003,6.5,656,20796847,93,2004
3.2e+07,14.642055,5.6,359,80197993,92,2006
12305523,36.582038,5.9,748,36230219,107,1985
1.2e+07,20.624896,6.6,435,52223306,96,2002
2.6e+07,37.355826,5.9,1023,90426405,90,2003
4.5e+07,27.684779,4.7,610,136885767,89,1997
4e+07,37.776566,7.1,732,75505856,112,1992
1.1e+07,32.579697,6.6,864,48572000,96,1990
3.5e+07,40.370442,7.4,1147,41954997,127,1997
220000,14.269792,6.6,238,2040920,81,1992
65000,10.400603,6.6,506,28575078,100,2004
5.5e+07,29.498304,6.3,636,149022650,104,1992
2.3e+07,20.392858,5.4,440,51751835,91,2001
7e+07,27.568194,5.4,676,72108608,101,2008
9.5e+07,28.200874,5.6,634,190213455,112,2000
6e+07,28.848842,5.6,644,170268750,101,2004
2.3e+07,20.649145,4.9,483,18112929,88,2012
2e+07,31.802807,6.6,650,79114085,129,1982
6500000,29.01153,7.1,664,24793509,92,2005
1.8e+07,9.244181,6.7,77,1831348,105,2006
5e+07,27.039636,6.7,913,273552592,139,1996
2.3e+07,23.413188,6.8,1005,51751835,99,2005
2.3e+07,15.474831,5.5,303,239606210,110,1988
2.8e+07,38.0958,6.1,1337,60780981,89,2001
9e+06,6.717994,6.9,66,41590886,118,1996
8.5e+07,23.230851,5.9,601,149044513,85,2007
2e+07,6.397042,6.5,125,13801755,97,1997
2.3e+07,7.615653,5.9,87,51751835,97,1997
7e+07,10.147321,6.1,109,56702901,115,1998
1.5e+07,9.378688,5.5,104,17507368,84,1998
7.5e+07,11.873856,6.1,221,14567883,99,1998
3500000,17.002623,6.8,363,257850122,91,1997
2.1e+07,24.13081,7.4,1286,71441250,110,2001
1.7e+07,12.709227,5.9,198,30331165,81,1998
3.5e+07,36.172182,6.4,811,321731527,118,1992
6500000,11.142389,7,196,28451622,98,1999
1100000,40.285095,7.3,1055,4105187,101,2011
2.3e+07,20.632673,6.7,349,43312294,117,1997
2.3e+07,13.817269,6.9,275,28084357,107,1997
4.5e+07,14.513243,5.1,300,30353232,101,2012
2.3e+07,5.987486,6.1,58,34153101,91,2012
2.7e+07,18.913,6.2,345,60527873,115,1997
1.4e+08,24.855701,6.3,767,285444603,127,1998
6.5e+07,9.110247,6.1,94,51751835,143,1998
2.3e+07,16.368283,6.9,277,51751835,124,1998
5500000,10.439971,6.8,207,58972904,123,1981
5.3e+07,45.565918,7.4,1432,139804348,94,1997
9e+07,11.356079,5.2,305,69131860,92,1998
1.3e+07,6.425528,6.1,109,27007143,91,1998
2.9e+07,10.364582,5.8,135,51751835,86,1997
2.3e+07,13.476596,6.7,270,51751835,99,1999
3e+07,4.52363,6.3,66,29202884,108,1998
2.6e+07,21.988861,6.8,399,65705772,121,1998
2.5e+07,4.068107,6,57,15156200,110,1999
4.5e+07,6.513856,6,154,11203026,106,1998
1500000,10.009994,7.1,166,2375097,110,1998
2.3e+07,7.594593,6,111,51751835,113,1998
2.5e+07,10.232599,6.7,134,21567853,136,1998
2e+07,13.658985,7.2,831,100914445,99,2004
1.2e+08,33.616115,5.2,914,259175788,106,2003
2e+07,41.156217,6.2,981,167722310,92,2004
2.1e+07,27.197799,7.1,893,51751835,81,1999
6.5e+07,36.670399,6.6,907,117487473,132,2001
3e+05,30.301307,7.4,1035,7e+07,91,1978
7.3e+07,33.884459,6.5,826,151493655,118,1999
4e+07,28.029015,6,852,160583018,88,2003
1.2e+08,87.350802,6.8,2303,363258859,95,1998
3.8e+07,24.085144,5.3,521,119723358,100,2002
6.5e+07,28.540267,6.3,838,250821495,119,1998
8e+06,7.894489,6.4,177,17460020,82,1998
1.5e+07,17.638286,5.7,559,216614388,107,1988
1.5e+07,44.690107,7.3,953,9.4e+07,102,1994
1.4e+08,58.485967,6.4,2482,553799566,151,1998
12500000,13.939054,7.5,323,10725228,100,1992
7e+07,45.299089,7.3,1553,130293714,146,2004
1.5e+07,5.411154,5.8,628,201957688,111,1990
2.3e+07,16.930969,5.1,464,141702264,78,2006
1e+07,5.647538,6.2,136,17297244,96,2005
3500000,3.418871,7.2,173,27900000,97,1993
2.3e+07,6.677093,6.7,125,480811,113,2001
1e+07,5.025446,6.4,81,51751835,105,2006
7.5e+07,48.110909,6.6,3237,532680671,86,2005
3.9e+07,22.164202,5.3,490,75850624,125,1983
2.3e+07,38.799596,6.4,1378,53302314,98,2000
7.8e+07,10.083905,6.7,1115,209196298,124,2002
8e+07,29.415229,6.4,503,176885658,103,1999
8e+07,75.290998,6.7,2631,457696359,110,1996
3.5e+07,14.699342,5.8,325,36098382,102,2004
4e+07,6.756886,3.2,105,18902015,101,2002
4.9e+07,2.808428,6.2,71,20423389,104,1990
1.25e+08,54.931334,5.9,1928,546388105,123,2000
2.3e+07,21.064082,7.1,439,92863945,119,2004
8e+06,47.584643,7.5,2005,441306145,122,1973
2.3e+07,2.128211,6.8,84,51751835,94,2002
2e+07,7.034752,4.7,146,8586376,94,2002
8e+07,11.22268,5.4,318,19480739,116,2003
5.5e+07,23.127561,6.8,422,100230832,163,1999
5.5e+07,4.366488,5.7,194,18626419,116,1996
7e+07,27.055085,6.4,573,85632458,121,2003
22700000,39.890798,6.7,902,38119483,96,1987
2e+07,8.265317,6.1,131,35841901,98,1979
6900000,26.181753,7.4,583,7993039,102,1993
5e+07,10.089065,6.1,206,26199517,110,2002
8e+07,11.50396,5.3,695,177977226,93,1997
2e+06,5.100741,5.7,50,51751835,96,2012
2.1e+07,20.818567,6.9,421,177200000,116,1982
2e+07,5.596835,5.3,83,17432163,101,2003
2.7e+07,5.576937,5.6,65,51751835,116,2002
1.8e+07,16.418639,7,215,51751835,115,1994
2.3e+07,11.360997,6.5,119,51751835,119,1990
2.3e+07,14.885388,6.8,225,34585416,108,1996
8.5e+07,32.044191,6.1,712,137298489,130,1993
1.5e+07,10.484642,5.3,215,30102717,110,1991
3e+07,34.36645,6,733,254134910,89,1995
2e+07,25.28436,6.1,613,299965036,100,1987
3e+07,24.389194,5.6,506,173959438,98,2000
1.2e+07,16.051328,6.9,803,51751835,97,1995
4.8e+07,14.587367,4,232,20915465,104,1993
1.8e+07,18.379124,5.8,383,1e+08,103,1984
2.3e+07,6.948401,6.4,168,51751835,98,2002
1.2e+07,26.598884,6.5,755,41205099,92,1996
8.5e+07,8.282876,6.1,1705,158468292,104,2006
3.5e+07,3.746806,4.8,91,11560806,102,2003
5.5e+07,22.787667,6.1,458,63408614,104,1989
1.16e+08,16.90444,5.7,428,178127760,108,1997
6e+07,29.018826,5.9,581,96269812,119,2003
5.7e+07,22.894898,6.1,327,52034889,123,2005
4.4e+07,3.937352,5.5,89,51751835,118,1996
2.3e+07,0.039077,4,3,51751835,98,2002
5e+07,9.114168,4.5,104,4.9e+07,102,1994
4.5e+07,6.250282,4.7,100,51751835,92,1996
17900000,12.752463,5,206,6948633,89,1985
5e+07,28.725621,6.8,582,44547681,140,1998
8.4e+07,31.435539,5.4,820,275650703,88,2002
1.2e+07,5.759545,6.4,35,9622846,145,2012
6e+07,18.831023,5.7,526,129181830,94,2005
2.3e+07,12.963328,5.7,157,51751835,84,1993
3.5e+07,27.724913,5.3,531,68349884,91,2002
2.3e+07,21.620317,6.7,390,60328000,101,1988
1e+06,0.153625,5.7,3,51751835,90,2011
6e+07,62.766854,6.6,1919,176070171,110,2003
2e+07,10.81439,6.4,671,33889159,105,2006
9e+06,4.134327,4.8,119,21510851,84,2006
4e+05,33.142185,6.6,1213,1e+08,93,1979
8e+06,13.944645,7.3,231,1477676,80,2003
6e+07,13.155999,6.3,271,17800000,140,2006
1.8e+07,16.102271,7.4,383,26828365,122,1989
2.9e+07,24.240361,6.8,455,21126225,103,2005
5e+06,16.072466,6.3,503,328203506,97,1986
1.3e+07,3.680896,6.4,60,1151330,110,2006
3.8e+07,33.003828,7.7,2277,90247624,123,2013
2.3e+07,26.38704,6.5,639,68929150,130,2012
1.6e+07,23.425431,6.9,478,109502303,126,2004
5e+07,15.213484,5.7,287,49111202,121,2006
8.5e+07,18.335992,5.2,438,51751835,90,2000
9e+07,52.995628,6.1,1485,237202299,118,2000
3.8e+07,9.662715,5,150,29907685,90,2006
2.3e+07,10.131123,5.1,163,51751835,84,2001
9e+06,2.062087,6.5,95,4777465,97,2002
1.5e+07,6.684096,6.2,64,51751835,124,1989
1.6e+07,8.711782,6.4,113,51751835,112,2002
5e+07,23.073933,6,387,30303072,132,1995
7.6e+07,35.387874,7.4,2071,69959751,109,2006
7.5e+07,20.219385,5.3,409,42285169,110,2006
9600000,3.588529,6,24,4386236,144,2005
3.5e+07,12.779201,6.8,125,25224242,126,2005
1.2e+08,66.757869,5.7,2342,242688965,102,2014
6.7e+07,12.282911,5,207,25303038,102,2007
1.02e+08,36.788745,6.1,932,147080413,99,2001
1e+06,9.954848,6.7,191,51751835,92,2002
2.3e+07,3.939753,6,59,51751835,86,2004
6e+07,9.265672,4.9,111,51751835,114,1998
2.3e+07,7.922716,5.8,81,51751835,114,1998
2e+07,12.379781,6.5,147,51751835,101,1996
72500000,12.599836,6.2,491,162966177,116,2006
1250000,16.517777,6,315,21722776,87,1981
3.5e+07,16.782471,6.5,357,42064105,118,2006
4e+06,14.206525,5.7,254,36690067,95,1982
2.5e+07,4.051221,5.9,66,51751835,107,2005
2600000,14.013414,5.9,237,32980880,91,1984
2200000,12.639469,5.1,196,21930418,92,1985
1.5e+07,35.395129,6.8,1653,35485608,140,2013
1.9e+07,33.872182,6.5,1699,141407024,118,1995
13300000,29.782161,6,1102,5380251,108,2014
7.5e+07,42.006908,6.9,1946,248118121,106,2000
1.5e+07,17.672021,5.2,358,15608545,96,2012
2.8e+07,7.039189,6.8,91,5684789,134,1997
4.5e+07,18.186026,5.6,267,82800000,105,2006
2.5e+07,24.459948,6.1,537,56422687,94,2004
2e+07,6.064638,3.2,326,86865564,86,2007
1.2e+07,10.19041,5.6,224,66351,95,2012
1.2e+07,45.477802,6.7,1060,114194847,104,2006
3e+07,16.541791,6.6,238,27610873,118,2005
4e+07,38.306954,6.7,1702,132820716,157,2012
3e+07,9.278361,6.5,206,41480851,125,2006
5.2e+07,26.251217,5.6,832,204999686,106,2006
5e+07,3.314004,5.9,81,10541523,114,1997
8.5e+07,36.38795,6.2,840,315156409,124,1997
2.3e+07,3.457194,5.3,71,51751835,95,2003
2.8e+07,14.530803,6.6,521,77516304,90,2001
2.5e+07,17.17372,6.3,386,39053061,119,2005
7e+07,16.92991,7,630,131457682,136,1997
6500000,5.700333,6.7,100,4217115,95,1999
2.3e+07,7.173059,5.5,57,51751835,91,2006
2.3e+07,6.833164,5.3,33,51751835,113,2007
2.5e+07,8.127728,7,210,13411957,107,2005
2.3e+07,32.476098,7.1,538,792,97,2002
1.5e+07,35.107857,6.1,705,69623713,107,2006
1.5e+07,17.141376,5.2,351,51751835,89,2007
1.2e+07,9.559737,5.3,153,38368909,103,2006
9e+07,41.207568,6.7,1240,250649836,132,1998
3.8e+07,6.909942,6.6,3428,207283925,106,2001
2.6e+07,44.301745,7.6,988,206678440,125,1993
5e+07,28.803802,6.1,750,40203020,108,2004
7.5e+07,51.469576,6.9,1456,335062621,136,1996
4e+06,4.59841,5.5,69,4630045,84,2006
9e+05,4.0971,6.1,73,381420,96,2005
1.3e+07,9.969624,6.3,352,91038276,112,2001
2.3e+07,6.130231,6.6,124,51751835,98,1996
2.3e+07,5.497682,7.1,51,51751835,100,1998
9e+07,6.643778,5.9,208,51751835,114,1998
3e+07,11.916389,3.8,221,51376861,95,1997
6.8e+07,12.948627,5.7,250,29762011,121,1999
2.7e+07,11.678561,5.5,247,56870414,82,1999
4.5e+07,9.025236,4.7,136,17300889,100,1996
1.5e+07,17.50138,6.9,367,76286096,111,2006
7e+07,18.927463,7,438,154648887,143,2004
5.6e+07,29.490057,5.7,593,19701164,109,2013
1e+08,37.272385,5.9,1410,384335608,108,2006
1250000,1.6116,5.8,25,51751835,106,2012
7e+07,29.464852,6.8,817,218613188,99,1998
3.5e+07,6.523472,6.7,110,51751835,127,2003
2e+07,8.244324,5.6,111,17807569,100,2006
6.5e+07,6.80692,5.1,80,36850101,94,1999
10000,20.399578,7.5,485,7e+06,89,1977
2.3e+07,1.002585,3.9,8,51751835,108,2011
1800000,0.21544,5,4,51751835,101,2012
2.3e+07,3.637857,6.5,49,51751835,90,2011
4.5e+07,19.637704,6.3,433,178051587,117,1992
4e+06,4.117968,6.9,68,51751835,105,1974
3e+07,50.670253,6.4,1172,105173115,111,2008
1.4e+07,12.159009,5.6,290,72527595,99,1998
5e+07,11.106006,4.4,205,113309743,115,1996
3.7e+07,40.176265,6.5,1023,165335153,115,2001
7e+07,20.089933,6,352,116672912,116,1998
8.5e+07,18.827753,5.5,427,78382433,108,2002
4e+07,29.854773,5.7,731,141069860,114,2001
9e+07,19.224754,5.4,334,1.02e+08,93,2004
